Depths,CAL,GR,SP,LLD,LLS,AC,DEN,Liths
1553.375,9.848,84.002,-9.166,4.04,3.473,102.797,2.361,КЌНщаЮГцФрбв
1553.5,9.828,82.225,-8.962,4.101,3.527,102.803,2.369,КЌНщаЮГцФрбв
1553.625,9.455,82.127,-8.811,4.192,3.599,102.33,2.377,КЌНщаЮГцФрбв
1553.75,8.9,84.377,-8.776,4.281,3.669,101.987,2.381,КЌНщаЮГцФрбв
1553.875,8.702,85.498,-8.879,4.332,3.718,101.582,2.374,КЌНщаЮГцФрбв
1554.0,9.026,85.514,-8.986,4.362,3.745,101.271,2.364,КЌНщаЮГцФрбв
1554.125,9.519,82.534,-9.131,4.29,3.702,101.49,2.366,КЌНщаЮГцФрбв
1554.25,9.614,82.132,-9.158,4.144,3.583,102.406,2.365,КЌНщаЮГцФрбв
1554.375,9.649,83.888,-9.105,4.017,3.477,103.21,2.342,КЌНщаЮГцФрбв
1554.5,9.723,88.244,-9.122,3.914,3.395,103.835,2.293,Фрбв
1554.625,9.466,91.477,-9.403,3.744,3.254,104.374,2.203,Фрбв
1554.75,9.656,92.333,-9.521,3.624,3.135,104.833,2.167,Фрбв
1554.875,9.916,91.815,-9.622,3.536,3.05,105.409,2.159,Фрбв
1555.0,10.068,90.766,-9.843,3.427,2.965,105.867,2.198,Фрбв
1555.125,10.134,89.413,-10.098,3.372,2.93,106.385,2.249,Фрбв
1555.25,10.147,87.904,-10.216,3.455,3.001,106.823,2.29,Фрбв
1555.375,10.034,86.41,-10.044,3.611,3.12,106.894,2.335,Фрбв
1555.5,9.999,85.615,-9.653,3.753,3.235,105.989,2.366,Фрбв
1555.625,9.419,85.174,-9.513,3.981,3.423,104.761,2.394,Фрбв
1555.75,8.884,85.063,-9.474,4.305,3.7,103.699,2.423,КЌНщаЮГцФрбв
1555.875,8.688,84.613,-9.489,4.635,3.996,102.664,2.443,КЌНщаЮГцФрбв
1556.0,8.688,84.083,-9.649,4.838,4.193,101.222,2.455,КЌНщаЮГцФрбв
1556.125,8.688,83.649,-9.704,5.04,4.378,99.996,2.444,КЌНщаЮГцФрбв
1556.25,8.688,83.012,-9.653,5.292,4.589,98.726,2.431,КЌНщаЮГцФрбв
1556.375,8.688,81.923,-9.527,5.444,4.726,97.916,2.425,КЌНщаЮГцФрбв
1556.5,8.688,78.998,-9.514,5.544,4.832,97.489,2.415,КЌНщаЮГцФрбв
1556.625,8.688,76.814,-9.742,5.662,4.948,97.198,2.411,КЌНщаЮГцФрбв
1556.75,8.688,76.17,-10.081,5.745,5.016,96.965,2.41,КЌНщаЮГцФрбв
1556.875,8.694,78.365,-9.982,5.752,5.013,96.737,2.404,КЌНщаЮГцФрбв
1557.0,8.685,81.421,-9.958,5.555,4.831,96.708,2.395,КЌНщаЮГцФрбв
1557.125,8.683,84.555,-10.082,5.364,4.676,97.259,2.383,КЌНщаЮГцФрбв
1557.25,8.688,86.274,-10.296,5.272,4.61,98.171,2.381,КЌНщаЮГцФрбв
1557.375,8.689,86.858,-10.55,5.272,4.59,98.759,2.395,КЌНщаЮГцФрбв
1557.5,8.694,85.77,-10.85,5.33,4.627,98.781,2.414,КЌНщаЮГцФрбв
1557.625,8.695,84.218,-10.66,5.367,4.621,98.475,2.43,КЌНщаЮГцФрбв
1557.75,8.691,82.464,-10.703,5.428,4.644,98.056,2.437,КЌНщаЮГцФрбв
1557.875,8.691,82.155,-10.956,5.403,4.626,98.111,2.426,КЌНщаЮГцФрбв
1558.0,8.69,82.464,-11.201,5.251,4.523,98.709,2.415,КЌНщаЮГцФрбв
1558.125,8.67,83.44,-11.205,5.091,4.394,99.641,2.408,КЌНщаЮГцФрбв
1558.25,8.646,83.803,-10.976,5.081,4.366,100.471,2.401,КЌНщаЮГцФрбв
1558.375,8.641,83.654,-11.094,5.177,4.444,100.97,2.397,КЌНщаЮГцФрбв
1558.5,8.643,82.908,-11.152,5.278,4.536,100.618,2.394,КЌНщаЮГцФрбв
1558.625,8.648,81.403,-10.977,5.435,4.681,99.787,2.391,КЌНщаЮГцФрбв
1558.75,8.641,78.497,-10.312,5.629,4.845,99.017,2.394,КЌНщаЮГцФрбв
1558.875,8.641,76.269,-10.623,5.665,4.888,98.044,2.401,КЌНщаЮГцФрбв
1559.0,8.641,74.494,-10.857,5.647,4.89,97.276,2.408,КЌНщаЮГцФрбв
1559.125,8.644,73.67,-10.644,5.58,4.843,96.571,2.415,КЌНщаЮГцФрбв
1559.25,8.647,72.985,-10.241,5.415,4.72,96.263,2.422,КЌНщаЮГцФрбв
1559.375,8.641,72.522,-10.44,5.091,4.489,96.637,2.43,КЌНщаЮГцФрбв
1559.5,8.641,74.761,-10.491,5.11,4.505,97.222,2.435,КЌНщаЮГцФрбв
1559.625,8.641,77.853,-10.627,5.182,4.533,97.334,2.429,КЌНщаЮГцФрбв
1559.75,8.641,81.643,-10.641,5.111,4.452,97.336,2.41,Фрбв
1559.875,8.643,83.621,-10.544,4.884,4.254,97.799,2.384,Фрбв
1560.0,8.647,84.424,-10.455,4.566,3.986,99.134,2.322,Фрбв
1560.125,8.641,83.915,-10.552,4.218,3.705,101.07,2.273,Фрбв
1560.25,8.653,84.319,-10.346,3.897,3.461,103.458,2.282,Фрбв
1560.375,8.652,85.974,-10.414,3.905,3.458,105.733,2.346,Фрбв
1560.5,8.648,87.247,-10.593,4.087,3.592,106.962,2.378,Фрбв
1560.625,8.648,88.032,-10.734,4.301,3.772,105.565,2.4,Фрбв
1560.75,8.648,87.443,-10.797,4.496,3.973,104.016,2.413,Фрбв
1560.875,8.642,86.174,-10.972,4.778,4.243,102.545,2.423,Фрбв
1561.0,8.646,84.425,-10.976,5.048,4.554,101.261,2.432,КЌНщаЮГцФрбв
1561.125,8.644,80.603,-10.751,5.404,4.912,99.974,2.405,КЌНщаЮГцФрбв
1561.25,8.635,78.096,-10.607,6.045,5.493,98.771,2.374,КЌНщаЮГцФрбв
1561.375,8.624,77.286,-10.693,6.927,6.279,97.914,2.351,КЌНщаЮГцФрбв
1561.5,8.617,75.843,-10.728,7.536,6.824,97.095,2.331,КЌНщаЮГцФрбв
1561.625,8.618,73.995,-10.998,7.101,6.518,96.396,2.322,КЌНщаЮГцФрбв
1561.75,8.657,71.367,-11.142,6.767,6.311,96.608,2.338,КЌНщаЮГцФрбв
1561.875,8.665,71.638,-10.868,6.416,6.064,97.233,2.359,КЌНщаЮГцФрбв
1562.0,8.648,73.65,-10.357,6.056,5.78,98.38,2.366,КЌНщаЮГцФрбв
1562.125,8.648,76.55,-10.034,5.896,5.651,100.17,2.348,КЌНщаЮГцФрбв
1562.25,8.648,77.852,-10.29,6.549,6.23,101.758,2.337,КЌНщаЮГцФрбв
1562.375,8.648,77.169,-10.549,7.098,6.741,102.759,2.335,КЌНщаЮГцФрбв
1562.5,8.644,76.338,-10.889,7.438,7.14,101.805,2.329,гЭвГбв
1562.625,8.643,75.512,-11.172,8.045,7.798,100.95,2.316,гЭвГбв
1562.75,8.647,74.781,-11.237,8.979,8.736,100.11,2.302,гЭвГбв
1562.875,8.642,73.005,-11.025,9.692,9.479,99.134,2.289,гЭвГбв
1563.0,8.662,70.783,-11.585,9.79,9.664,98.38,2.282,гЭвГбв
1563.125,8.701,70.944,-12.228,9.858,9.828,97.685,2.296,гЭвГбв
1563.25,8.671,72.338,-12.52,9.799,9.914,96.998,2.311,гЭвГбв
1563.375,8.625,75.279,-12.527,9.605,9.892,96.619,2.326,гЭвГбв
1563.5,8.625,80.293,-12.521,9.467,9.9,96.731,2.326,гЭвГбв
1563.625,8.624,84.992,-12.718,10.026,10.478,96.568,2.315,гЭвГбв
1563.75,8.606,87.5,-12.778,10.858,11.253,95.335,2.308,гЭвГбв
1563.875,8.578,88.386,-12.645,11.724,12.082,94.07,2.317,гЭвГбв
1564.0,8.572,88.652,-12.466,12.116,12.507,93.099,2.326,гЭвГбв
1564.125,8.59,92.363,-12.259,11.783,12.272,92.945,2.329,гЭвГбв
1564.25,8.603,98.153,-11.913,10.842,11.453,94.379,2.332,гЭвГбв
1564.375,8.616,106.099,-11.39,10.493,11.108,96.296,2.329,гЭвГбв
1564.5,8.623,111.095,-11.141,10.0,10.695,99.474,2.326,гЭвГбв
1564.625,8.625,113.861,-10.586,9.857,10.673,103.535,2.319,гЭвГбв
1564.75,8.622,112.459,-10.01,9.932,10.952,106.212,2.307,гЭвГбв
1564.875,8.617,110.108,-9.723,9.943,11.239,107.954,2.283,гЭвГбв
1565.0,8.617,107.273,-9.604,9.759,11.255,109.843,2.258,гЭвГбв
1565.125,8.617,104.489,-9.527,9.965,11.503,111.516,2.238,гЭвГбв
1565.25,8.617,102.437,-9.508,9.269,10.881,113.043,2.224,гЭвГбв
1565.375,8.617,101.27,-9.566,8.238,9.846,114.321,2.216,гЭвГбв
1565.5,8.61,101.733,-9.551,7.67,9.276,115.182,2.224,гЭвГбв
1565.625,8.593,102.093,-9.345,7.968,9.698,114.25,2.239,гЭвГбв
1565.75,8.586,101.316,-9.326,8.273,10.065,112.359,2.259,гЭвГбв
1565.875,8.574,98.826,-9.727,8.843,10.828,109.672,2.276,гЭвГбв
1566.0,8.57,95.846,-9.883,11.213,13.545,106.953,2.285,гЭвГбв
1566.125,8.57,96.302,-9.737,13.966,16.758,104.568,2.269,гЭвГбв
1566.25,8.57,97.39,-9.686,15.997,19.24,103.64,2.254,гЭвГбв
1566.375,8.57,99.012,-10.273,17.54,21.061,105.196,2.242,гЭвГбв
1566.5,8.57,99.306,-10.314,20.118,24.076,106.298,2.236,гЭвГбв
1566.625,8.57,98.436,-10.178,22.203,27.011,106.605,2.242,гЭвГбв
1566.75,8.574,95.537,-9.889,23.363,28.755,104.101,2.264,гЭвГбв
1566.875,8.576,93.354,-9.583,24.148,29.963,101.147,2.288,гЭвГбв
1567.0,8.57,91.49,-9.389,24.735,31.005,99.182,2.303,гЭвГбв
1567.125,8.57,89.449,-9.354,23.3,29.521,97.28,2.311,гЭвГбв
1567.25,8.57,88.4,-9.464,18.821,24.204,95.929,2.314,гЭвГбв
1567.375,8.57,88.452,-9.141,16.85,21.736,95.673,2.315,гЭвГбв
1567.5,8.574,90.249,-8.682,16.502,21.434,95.106,2.316,гЭвГбв
1567.625,8.576,91.943,-8.47,16.177,21.342,93.69,2.317,гЭвГбв
1567.75,8.575,92.607,-8.669,15.332,20.466,92.775,2.314,гЭвГбв
1567.875,8.617,91.744,-8.606,16.129,21.515,92.875,2.304,гЭвГбв
1568.0,8.636,90.295,-8.412,16.912,22.941,94.673,2.277,гЭвГбв
1568.125,8.67,89.638,-8.548,16.013,21.868,97.695,2.25,гЭвГбв
1568.25,8.695,91.04,-8.856,14.857,20.309,103.017,2.233,гЭвГбв
1568.375,8.694,94.505,-9.03,14.918,20.419,109.977,2.232,гЭвГбв
1568.5,8.685,99.872,-8.875,16.378,22.33,112.354,2.237,гЭвГбв
1568.625,8.656,105.826,-8.933,18.637,25.305,111.316,2.229,гЭвГбв
1568.75,8.644,112.346,-9.201,21.876,29.629,109.595,2.209,гЭвГбв
1568.875,8.644,121.877,-9.355,29.101,39.375,109.988,2.17,гЭвГбв
1569.0,8.645,132.28,-9.447,36.833,49.621,112.293,2.111,гЭвГбв
1569.125,8.641,139.875,-9.649,40.007,53.431,118.67,2.086,гЭвГбв
1569.25,8.647,144.89,-9.705,39.792,53.282,124.651,2.074,гЭвГбв
1569.375,8.642,144.892,-9.807,38.227,51.253,129.074,2.079,гЭвГбв
1569.5,8.641,141.036,-9.635,36.013,48.205,130.391,2.111,гЭвГбв
1569.625,8.641,136.398,-9.374,35.361,47.153,123.404,2.148,гЭвГбв
1569.75,8.641,130.718,-9.212,36.434,48.446,117.806,2.182,гЭвГбв
1569.875,8.642,128.887,-9.213,37.049,49.25,111.993,2.209,гЭвГбв
1570.0,8.647,128.463,-9.381,36.449,48.091,108.02,2.212,гЭвГбв
1570.125,8.642,126.942,-9.266,34.231,44.858,106.176,2.191,гЭвГбв
1570.25,8.649,125.694,-9.025,31.804,41.455,107.609,2.171,гЭвГбв
1570.375,8.669,124.995,-8.899,29.26,37.962,109.813,2.156,гЭвГбв
1570.5,8.695,127.06,-8.998,25.885,33.351,113.924,2.138,гЭвГбв
1570.625,8.687,128.22,-9.191,20.668,26.154,116.982,2.12,гЭвГбв
1570.75,8.679,126.756,-9.284,15.76,19.668,119.4,2.109,гЭвГбв
1570.875,8.763,123.74,-9.343,13.297,16.56,118.521,2.1,гЭвГбв
1571.0,9.168,120.427,-9.391,12.063,14.995,116.843,2.131,гЭвГбв
1571.125,9.403,118.77,-9.463,11.106,13.651,114.879,2.156,гЭвГбв
1571.25,8.799,119.405,-9.605,10.575,12.72,113.715,2.182,гЭвГбв
1571.375,8.643,121.796,-9.824,11.656,13.594,113.293,2.178,гЭвГбв
1571.5,8.594,123.935,-9.972,11.419,12.689,114.115,2.132,гЭвГбв
1571.625,8.594,124.639,-10.062,8.807,9.508,114.91,2.075,гЭвГбв
1571.75,8.861,122.811,-10.148,6.152,6.473,114.755,2.017,Фрбв
1571.875,9.423,118.17,-10.307,4.818,4.915,114.209,1.997,Фрбв
1572.0,9.885,112.408,-10.601,3.868,3.954,114.051,2.001,Фрбв
1572.125,10.166,106.328,-10.48,3.366,3.464,113.744,2.034,Фрбв
1572.25,10.328,102.183,-10.054,3.481,3.536,112.588,2.108,Фрбв
1572.375,10.135,99.624,-9.759,3.774,3.788,110.089,2.145,Фрбв
1572.5,9.868,98.178,-9.617,4.054,4.061,108.783,2.176,Фрбв
1572.625,9.859,97.285,-9.458,4.283,4.318,107.132,2.15,Фрбв
1572.75,9.708,97.036,-9.293,4.245,4.318,107.783,2.1,Фрбв
1572.875,9.8,97.781,-9.305,4.141,4.21,110.011,2.059,Фрбв
1573.0,9.949,99.184,-9.32,3.955,4.037,111.939,2.039,Фрбв
1573.125,10.036,101.916,-9.07,3.848,3.927,114.145,2.031,Фрбв
1573.25,10.167,105.684,-8.695,3.87,3.901,115.79,2.048,Фрбв
1573.375,10.441,109.923,-8.737,3.887,3.854,117.004,2.078,Фрбв
1573.5,9.994,112.453,-9.01,3.702,3.671,118.013,2.117,Фрбв
1573.625,10.0,113.346,-9.178,3.602,3.563,117.377,2.18,Фрбв
1573.75,10.118,112.178,-9.132,3.953,3.844,115.486,2.238,Фрбв
1573.875,9.988,111.84,-8.987,4.45,4.247,111.446,2.258,Фрбв
1574.0,9.61,112.102,-8.963,4.825,4.532,106.07,2.236,КЌНщаЮГцФрбв
1574.125,9.575,113.651,-9.365,5.417,4.983,102.728,2.191,КЌНщаЮГцФрбв
1574.25,9.713,115.05,-9.719,6.259,5.614,103.359,2.127,КЌНщаЮГцФрбв
1574.375,9.607,116.073,-9.666,6.126,5.531,110.158,2.063,КЌНщаЮГцФрбв
1574.5,9.734,115.38,-9.721,5.846,5.294,116.512,2.036,КЌНщаЮГцФрбв
1574.625,10.023,113.375,-10.079,6.002,5.325,122.686,2.02,КЌНщаЮГцФрбв
1574.75,9.97,109.874,-10.477,6.511,5.59,128.58,2.015,КЌНщаЮГцФрбв
1574.875,9.632,106.97,-10.295,6.356,5.356,132.463,2.01,КЌНщаЮГцФрбв
1575.0,8.957,104.804,-10.084,5.902,4.96,134.138,2.009,Фрбв
1575.125,9.036,104.683,-9.947,5.355,4.522,130.824,2.01,Фрбв
1575.25,9.545,105.246,-9.787,4.684,4.003,127.632,2.013,Фрбв
1575.375,10.057,105.951,-9.593,4.008,3.468,124.993,2.016,Фрбв
1575.5,10.488,104.94,-9.551,3.776,3.228,122.708,2.017,Фрбв
1575.625,10.621,104.086,-9.667,3.675,3.117,121.659,2.019,Фрбв
1575.75,10.536,103.858,-9.547,3.726,3.149,121.675,2.029,Фрбв
1575.875,10.521,104.428,-9.163,3.89,3.278,120.348,2.056,Фрбв
1576.0,10.347,105.283,-8.752,4.047,3.407,117.923,2.09,Фрбв
1576.125,9.893,106.275,-8.661,4.124,3.479,114.902,2.133,Фрбв
1576.25,10.084,106.586,-9.135,4.363,3.691,109.388,2.18,Фрбв
1576.375,10.182,106.443,-9.578,5.123,4.308,104.089,2.218,КЌНщаЮГцФрбв
1576.5,9.839,106.035,-9.43,5.461,4.543,99.949,2.227,КЌНщаЮГцФрбв
1576.625,9.645,105.004,-9.058,5.496,4.527,97.448,2.19,КЌНщаЮГцФрбв
1576.75,9.917,103.162,-8.944,5.341,4.386,96.106,2.175,КЌНщаЮГцФрбв
1576.875,10.467,100.707,-9.453,4.902,4.061,95.638,2.198,КЌНщаЮГцФрбв
1577.0,10.58,98.892,-9.846,4.397,3.669,96.835,2.216,Фрбв
1577.125,10.478,99.719,-10.125,3.871,3.236,99.326,2.231,Фрбв
1577.25,10.29,101.652,-10.202,3.781,3.108,102.253,2.231,Фрбв
1577.375,10.153,104.071,-10.112,3.905,3.157,103.904,2.197,Фрбв
1577.5,10.089,105.754,-10.06,3.961,3.188,105.075,2.167,Фрбв
1577.625,9.942,106.831,-10.414,4.037,3.224,105.694,2.135,Фрбв
1577.75,10.149,107.237,-10.343,4.048,3.226,106.398,2.124,Фрбв
1577.875,10.117,107.091,-10.242,4.005,3.183,106.961,2.134,Фрбв
1578.0,9.975,106.14,-9.996,3.946,3.133,107.48,2.147,Фрбв
1578.125,9.885,103.949,-9.71,3.901,3.102,107.852,2.153,Фрбв
1578.25,10.026,101.919,-9.351,3.879,3.091,107.976,2.164,Фрбв
1578.375,10.173,101.23,-9.422,3.799,3.034,107.498,2.174,Фрбв
1578.5,10.345,102.382,-9.314,3.741,2.992,107.227,2.19,Фрбв
1578.625,10.383,103.975,-9.129,3.741,2.984,107.079,2.203,Фрбв
1578.75,10.206,105.508,-8.949,3.79,3.002,107.065,2.201,Фрбв
1578.875,9.988,107.411,-8.392,3.795,3.011,107.624,2.2,Фрбв
1579.0,9.816,109.523,-8.597,3.802,3.023,108.041,2.209,Фрбв
1579.125,9.945,109.084,-9.003,4.041,3.204,107.149,2.227,Фрбв
1579.25,9.765,107.472,-9.271,4.191,3.326,106.833,2.24,Фрбв
1579.375,9.462,104.226,-9.327,4.229,3.37,107.64,2.214,Фрбв
1579.5,9.629,103.572,-9.257,4.325,3.457,108.488,2.189,Фрбв
1579.625,10.137,103.727,-9.06,4.572,3.659,107.185,2.169,Фрбв
1579.75,10.31,104.517,-9.313,4.478,3.619,105.626,2.168,Фрбв
1579.875,10.391,103.088,-9.606,4.541,3.678,104.504,2.188,Фрбв
1580.0,10.27,100.344,-9.853,4.698,3.803,104.787,2.205,Фрбв
1580.125,9.986,100.378,-9.951,4.806,3.902,105.715,2.214,Фрбв
1580.25,9.841,101.673,-9.725,4.78,3.898,106.636,2.22,Фрбв
1580.375,10.01,104.602,-9.652,4.503,3.73,107.892,2.24,Фрбв
1580.5,10.303,104.698,-9.802,4.404,3.689,108.548,2.261,Фрбв
1580.625,10.27,104.034,-9.555,4.404,3.729,108.97,2.274,Фрбв
1580.75,10.137,103.089,-9.126,4.548,3.88,109.686,2.279,Фрбв
1580.875,10.207,103.609,-8.97,4.889,4.159,109.575,2.277,КЌНщаЮГцФрбв
1581.0,10.034,105.024,-9.072,5.332,4.462,106.498,2.27,КЌНщаЮГцФрбв
1581.125,9.889,106.79,-9.169,5.259,4.418,100.761,2.259,КЌНщаЮГцФрбв
1581.25,9.992,109.06,-8.985,4.837,4.118,96.834,2.237,КЌНщаЮГцФрбв
1581.375,10.227,111.86,-8.758,4.541,3.914,94.865,2.212,КЌНщаЮГцФрбв
1581.5,10.375,111.086,-8.618,4.514,3.897,93.255,2.18,КЌНщаЮГцФрбв
1581.625,10.175,108.358,-8.525,4.563,3.903,92.898,2.14,КЌНщаЮГцФрбв
1581.75,9.193,102.164,-8.56,4.73,4.02,94.481,2.115,КЌНщаЮГцФрбв
1581.875,9.455,97.501,-8.669,4.967,4.202,97.298,2.11,КЌНщаЮГцФрбв
1582.0,9.931,93.902,-8.539,4.912,4.217,103.031,2.153,КЌНщаЮГцФрбв
1582.125,9.942,93.754,-8.44,4.61,4.029,112.185,2.208,КЌНщаЮГцФрбв
1582.25,9.525,93.662,-8.678,4.344,3.803,113.602,2.252,КЌНщаЮГцФрбв
1582.375,9.753,93.719,-9.226,4.564,3.941,112.193,2.268,КЌНщаЮГцФрбв
1582.5,9.792,95.783,-9.441,4.657,4.018,110.092,2.229,КЌНщаЮГцФрбв
1582.625,9.836,98.477,-9.302,4.868,4.174,108.676,2.197,КЌНщаЮГцФрбв
1582.75,9.859,101.662,-9.386,5.104,4.379,110.828,2.174,КЌНщаЮГцФрбв
1582.875,9.915,103.924,-9.651,5.196,4.474,114.717,2.151,КЌНщаЮГцФрбв
1583.0,10.095,105.79,-9.706,5.004,4.307,118.106,2.131,Фрбв
1583.125,10.375,109.379,-9.603,4.624,4.001,119.449,2.115,Фрбв
1583.25,10.722,112.668,-9.477,4.263,3.692,120.159,2.1,Фрбв
1583.375,10.826,115.403,-9.28,3.856,3.339,118.948,2.087,Фрбв
1583.5,10.806,113.977,-9.216,3.578,3.127,116.352,2.106,Фрбв
1583.625,10.907,111.778,-9.294,3.615,3.189,113.5,2.159,Фрбв
1583.75,11.29,109.977,-9.22,4.048,3.51,109.781,2.204,НщаЮГцВу
1583.875,10.843,109.201,-9.191,4.355,3.721,104.027,2.26,НщаЮГцВу
1584.0,10.04,109.006,-9.144,5.156,4.333,98.115,2.309,НщаЮГцВу
1584.125,9.687,109.268,-8.666,6.053,5.026,94.279,2.341,НщаЮГцВу
1584.25,9.662,109.095,-8.236,6.468,5.376,92.195,2.32,НщаЮГцВу
1584.375,9.574,108.346,-8.407,6.182,5.217,91.085,2.288,НщаЮГцВу
1584.5,9.605,105.952,-8.769,6.004,5.076,90.618,2.266,НщаЮГцВу
1584.625,9.812,103.812,-8.811,5.437,4.613,90.921,2.231,Фрбв
1584.75,10.034,103.233,-8.757,4.821,4.115,92.513,2.198,Фрбв
1584.875,10.321,103.45,-8.601,4.183,3.576,96.587,2.172,Фрбв
1585.0,10.591,104.054,-8.465,3.608,3.069,102.741,2.153,Фрбв
1585.125,10.645,104.465,-8.598,3.257,2.765,105.76,2.141,Фрбв
1585.25,10.539,104.057,-9.083,3.163,2.671,107.657,2.132,Фрбв
1585.375,10.546,102.75,-9.178,3.272,2.729,106.824,2.142,Фрбв
1585.5,10.386,100.769,-9.064,3.484,2.857,104.978,2.165,Фрбв
1585.625,10.178,98.857,-9.168,3.681,2.976,103.736,2.194,Фрбв
1585.75,10.069,97.472,-9.644,3.802,3.056,102.619,2.222,Фрбв
1585.875,9.988,96.818,-10.009,3.872,3.123,102.124,2.254,Фрбв
1586.0,9.944,96.656,-9.671,3.864,3.128,102.273,2.287,Фрбв
1586.125,10.115,97.718,-9.241,3.747,3.057,102.925,2.273,Фрбв
1586.25,10.408,99.415,-9.129,3.772,3.082,102.609,2.223,Фрбв
1586.375,10.503,101.661,-9.227,3.894,3.172,102.142,2.169,Фрбв
1586.5,10.189,102.946,-9.233,3.92,3.195,102.191,2.125,Фрбв
1586.625,10.212,104.075,-9.241,3.891,3.18,103.097,2.098,Фрбв
1586.75,10.351,105.291,-8.737,3.775,3.118,103.91,2.111,Фрбв
1586.875,10.163,106.703,-8.544,3.688,3.07,104.33,2.175,Фрбв
1587.0,9.915,108.033,-8.518,3.774,3.133,102.776,2.234,Фрбв
1587.125,9.894,108.004,-8.37,3.946,3.253,100.889,2.261,Фрбв
1587.25,10.146,107.997,-8.076,3.876,3.196,99.844,2.269,Фрбв
1587.375,10.298,108.073,-8.336,3.827,3.166,98.945,2.277,Фрбв
1587.5,10.396,108.835,-8.546,3.908,3.238,99.576,2.285,Фрбв
1587.625,10.341,109.89,-8.583,3.961,3.298,101.634,2.284,Фрбв
1587.75,10.284,111.172,-8.625,4.1,3.414,104.574,2.24,Фрбв
1587.875,10.342,109.545,-8.879,4.499,3.696,107.452,2.179,КЌНщаЮГцФрбв
1588.0,10.187,106.759,-9.308,5.116,4.13,111.337,2.148,КЌНщаЮГцФрбв
1588.125,9.631,104.926,-9.191,5.504,4.414,114.862,2.135,КЌНщаЮГцФрбв
1588.25,9.82,103.972,-9.04,5.625,4.531,116.997,2.167,КЌНщаЮГцФрбв
1588.375,10.099,103.873,-9.118,5.359,4.357,118.278,2.196,КЌНщаЮГцФрбв
1588.5,10.131,104.5,-9.373,4.863,3.997,118.885,2.228,Фрбв
1588.625,10.196,104.603,-9.526,4.498,3.714,116.165,2.243,Фрбв
1588.75,10.392,103.382,-9.327,4.329,3.611,112.265,2.241,Фрбв
1588.875,10.407,102.247,-9.356,4.409,3.669,105.823,2.208,Фрбв
1589.0,9.86,100.97,-9.237,4.409,3.66,101.777,2.169,Фрбв
1589.125,9.41,98.602,-8.857,4.343,3.616,99.819,2.143,Фрбв
1589.25,9.546,96.911,-8.448,4.273,3.58,100.449,2.144,Фрбв
1589.375,9.917,96.239,-8.653,4.078,3.45,102.713,2.163,Фрбв
1589.5,10.024,99.532,-8.886,3.763,3.238,104.509,2.178,Фрбв
1589.625,10.114,103.456,-8.802,3.609,3.112,106.192,2.188,Фрбв
1589.75,10.056,107.063,-8.481,3.552,3.064,106.841,2.189,Фрбв
1589.875,10.04,107.718,-8.246,3.523,3.053,106.254,2.186,Фрбв
