Depths,CAL,GR,SP,LLD,LLS,AC,DEN,Liths
1208.375,9.216,79.858,8.55,4.422,4.171,104.538,2.37,КЌНщаЮГцФрбв
1208.5,9.208,80.962,8.25,4.178,3.991,105.699,2.352,КЌНщаЮГцФрбв
1208.625,9.133,83.081,7.902,4.009,3.878,106.296,2.345,КЌНщаЮГцФрбв
1208.75,9.161,84.148,7.903,4.528,4.421,105.49,2.362,КЌНщаЮГцФрбв
1208.875,9.184,85.397,7.873,5.069,4.924,103.705,2.384,КЌНщаЮГцФрбв
1209.0,9.182,84.802,8.224,5.789,5.553,101.707,2.388,КЌНщаЮГцФрбв
1209.125,9.169,82.558,8.804,6.677,6.314,99.972,2.377,КЌНщаЮГцФрбв
1209.25,9.157,79.465,8.946,7.515,7.031,98.568,2.352,КЌНщаЮГцФрбв
1209.375,9.149,77.489,7.788,6.947,6.693,97.997,2.327,КЌНщаЮГцФрбв
1209.5,9.153,78.415,7.39,6.583,6.431,98.722,2.324,КЌНщаЮГцФрбв
1209.625,9.138,80.602,6.768,6.179,6.104,100.212,2.333,ЗлЩАжЪФрбв
1209.75,9.123,82.333,6.251,5.792,5.799,102.045,2.334,ЗлЩАжЪФрбв
1209.875,9.11,82.865,6.152,5.651,5.724,103.835,2.324,ЗлЩАжЪФрбв
1210.0,9.091,81.916,6.186,6.358,6.309,104.513,2.309,ЗлЩАжЪФрбв
1210.125,9.106,78.469,5.887,7.233,7.175,104.041,2.307,ЗлЩАжЪФрбв
1210.25,9.089,75.523,5.72,7.739,7.72,102.985,2.316,ЗлЩАжЪФрбв
1210.375,9.092,73.206,5.58,8.584,8.599,101.809,2.315,ЗлЩАжЪФрбв
1210.5,9.146,71.853,5.486,9.64,9.718,100.318,2.305,ЗлЩАжЪФрбв
1210.625,9.233,71.503,5.508,10.316,10.544,98.709,2.29,ЗлЩАжЪФрбв
1210.75,9.193,71.004,5.566,10.365,10.678,97.806,2.271,ЗлЩАжЪФрбв
1210.875,9.064,72.059,5.541,10.428,10.851,97.104,2.26,ЗлЩАжЪФрбв
1211.0,9.046,74.917,5.524,10.03,10.642,96.557,2.249,ЗлЩАжЪФрбв
1211.125,9.126,79.497,5.677,9.486,10.235,96.721,2.249,ЗлЩАжЪФрбв
1211.25,9.176,85.155,6.087,9.156,9.912,97.415,2.265,ЗлЩАжЪФрбв
1211.375,9.031,90.958,6.639,9.399,10.097,97.849,2.294,ЗлЩАжЪФрбв
1211.5,9.048,97.799,7.287,9.433,10.142,98.758,2.338,ЗлЩАжЪФрбв
1211.625,9.038,104.544,7.727,9.821,10.602,100.194,2.339,ЗлЩАжЪФрбв
1211.75,9.029,110.39,8.161,9.889,10.762,101.952,2.328,ЗлЩАжЪФрбв
1211.875,9.021,115.023,8.461,9.665,10.655,104.494,2.308,ЗлЩАжЪФрбв
1212.0,9.02,117.879,8.412,9.46,10.598,107.968,2.286,ЗлЩАжЪФрбв
1212.125,9.03,118.137,8.117,9.895,11.123,111.112,2.268,ЗлЩАжЪФрбв
1212.25,9.042,116.834,8.237,8.484,9.896,113.877,2.239,ЗлЩАжЪФрбв
1212.375,8.994,112.853,8.379,7.518,8.967,116.242,2.217,ЗлЩАжЪФрбв
1212.5,8.966,109.89,8.53,7.295,8.778,116.86,2.206,ЗлЩАжЪФрбв
1212.625,8.958,108.356,8.728,7.773,9.369,115.613,2.21,ЗлЩАжЪФрбв
1212.75,8.954,107.891,9.078,8.385,10.154,112.903,2.229,ЗлЩАжЪФрбв
1212.875,8.956,110.677,9.117,9.574,11.801,110.905,2.253,ЗлЩАжЪФрбв
1213.0,8.917,112.419,8.933,14.384,17.45,108.478,2.26,ЗлЩАжЪФрбв
1213.125,8.898,115.441,8.371,18.195,22.089,107.063,2.254,гЭвГбв
1213.25,8.89,116.702,7.704,20.853,25.666,106.3,2.24,гЭвГбв
1213.375,8.88,114.751,7.296,22.797,28.659,105.602,2.23,гЭвГбв
1213.5,8.847,111.022,7.267,22.308,28.454,104.024,2.232,гЭвГбв
1213.625,8.827,107.274,7.482,23.998,30.91,101.218,2.255,гЭвГбв
1213.75,8.821,104.254,7.447,23.441,30.528,98.32,2.275,гЭвГбв
1213.875,8.818,104.066,7.221,21.309,28.028,95.933,2.293,гЭвГбв
1214.0,8.815,104.675,7.047,19.221,25.458,94.535,2.31,гЭвГбв
1214.125,8.817,103.368,7.362,19.866,26.38,93.659,2.32,гЭвГбв
1214.25,8.806,101.945,7.443,19.714,26.674,92.553,2.328,гЭвГбв
1214.375,8.805,98.666,7.583,18.694,25.482,92.629,2.326,гЭвГбв
1214.5,8.81,96.91,7.728,18.383,25.157,94.386,2.304,гЭвГбв
1214.625,8.813,98.219,7.888,17.81,24.481,98.293,2.274,гЭвГбв
1214.75,8.816,102.397,8.132,16.133,22.356,103.948,2.244,гЭвГбв
1214.875,8.826,106.925,8.718,14.523,20.287,108.802,2.216,гЭвГбв
1215.0,8.803,112.964,9.411,15.812,21.962,111.448,2.207,гЭвГбв
1215.125,8.807,120.761,9.559,17.767,24.76,112.175,2.204,гЭвГбв
1215.25,8.811,130.507,9.683,21.454,29.322,113.038,2.195,гЭвГбв
1215.375,8.808,141.263,9.763,27.373,36.62,115.97,2.172,гЭвГбв
1215.5,8.796,151.753,9.475,35.167,46.92,120.186,2.125,гЭвГбв
1215.625,8.781,161.452,9.197,38.19,51.558,124.577,2.074,гЭвГбв
1215.75,8.797,160.079,9.051,37.255,50.205,128.135,2.049,гЭвГбв
1215.875,8.786,157.155,9.028,35.919,48.547,128.734,2.052,гЭвГбв
1216.0,8.781,153.642,9.047,35.097,47.545,124.726,2.082,гЭвГбв
1216.125,8.777,150.826,8.965,34.985,47.181,118.155,2.125,гЭвГбв
1216.25,8.736,150.599,8.422,34.39,45.85,113.07,2.166,гЭвГбв
1216.375,8.759,156.343,8.443,30.437,40.4,110.199,2.179,гЭвГбв
1216.5,8.76,159.29,8.032,28.399,37.237,111.575,2.163,гЭвГбв
1216.625,8.766,161.632,7.44,25.651,33.629,114.821,2.146,гЭвГбв
1216.75,8.778,159.557,6.794,21.067,27.807,118.271,2.13,гЭвГбв
1216.875,8.789,150.657,6.373,14.692,19.15,119.715,2.12,гЭвГбв
1217.0,8.769,142.225,8.138,12.509,16.031,119.731,2.118,гЭвГбв
1217.125,8.877,133.84,7.031,11.145,14.362,118.662,2.121,гЭвГбв
1217.25,8.845,129.846,6.611,9.991,12.682,117.015,2.144,гЭвГбв
1217.375,8.813,131.04,6.453,9.732,12.034,115.349,2.173,гЭвГбв
1217.5,8.834,135.997,6.291,10.329,12.515,114.687,2.196,гЭвГбв
1217.625,8.913,141.051,6.374,10.253,12.245,115.149,2.206,гЭвГбв
1217.75,8.909,141.391,6.502,7.434,8.503,115.438,2.209,гЭвГбв
1217.875,9.505,131.42,6.686,5.807,6.47,116.05,2.191,гЭвГбв
1218.0,9.96,119.452,6.784,4.613,5.122,118.377,2.092,Фрбв
1218.125,10.287,109.613,6.866,3.75,4.22,118.619,1.986,Фрбв
1218.25,10.471,104.341,7.086,3.32,3.75,117.909,1.945,Фрбв
1218.375,10.293,101.149,7.593,3.516,3.882,116.174,1.944,Фрбв
1218.5,10.569,100.249,8.219,3.8,4.14,114.657,1.974,Фрбв
1218.625,10.763,98.247,8.679,3.901,4.306,112.666,1.958,Фрбв
1218.75,10.794,98.169,9.465,3.86,4.355,110.76,1.929,Фрбв
1218.875,10.646,100.661,10.034,3.747,4.309,111.189,1.915,Фрбв
1219.0,10.353,105.301,8.6,3.679,4.255,114.02,1.934,Фрбв
1219.125,10.018,112.43,8.519,3.535,4.095,117.244,1.966,Фрбв
1219.25,9.941,114.159,8.092,3.645,4.155,119.752,1.953,Фрбв
1219.375,9.825,115.066,7.842,3.739,4.216,121.434,1.93,Фрбв
1219.5,9.601,115.561,7.741,3.739,4.192,122.742,1.903,Фрбв
1219.625,9.414,116.034,7.712,3.696,4.099,122.792,1.901,Фрбв
1219.75,9.839,117.356,7.852,4.098,4.381,120.138,1.935,Фрбв
1219.875,9.619,117.23,8.14,4.543,4.754,116.013,1.993,Фрбв
1220.0,9.804,115.448,7.865,4.704,4.819,113.004,2.104,КЌНщаЮГцФрбв
1220.125,10.072,114.511,7.363,5.072,5.043,111.984,2.181,КЌНщаЮГцФрбв
1220.25,10.25,115.041,6.868,5.517,5.389,112.884,2.211,КЌНщаЮГцФрбв
1220.375,10.14,117.272,6.579,5.434,5.422,117.296,2.196,КЌНщаЮГцФрбв
1220.5,9.224,123.124,6.583,5.428,5.461,123.843,2.195,КЌНщаЮГцФрбв
1220.625,9.093,122.851,6.639,6.075,5.773,129.181,2.175,КЌНщаЮГцФрбв
1220.75,8.916,124.198,6.796,6.047,5.59,132.821,2.112,КЌНщаЮГцФрбв
1220.875,9.334,122.923,6.903,5.606,5.126,133.448,2.025,КЌНщаЮГцФрбв
1221.0,10.505,117.796,6.922,5.07,4.639,133.55,1.941,Фрбв
1221.125,11.714,113.009,7.289,4.454,4.172,131.417,1.902,Фрбв
1221.25,11.782,108.057,7.18,3.641,3.464,128.62,1.907,Фрбв
1221.375,11.715,107.383,7.293,3.42,3.207,126.439,1.929,Фрбв
1221.5,11.832,108.869,7.474,3.315,3.071,125.126,1.959,Фрбв
1221.625,12.005,110.862,7.874,3.21,2.974,124.238,1.989,Фрбв
1221.75,11.99,111.823,8.712,3.171,2.952,123.897,2.017,Фрбв
1221.875,11.711,111.648,8.776,3.299,3.057,123.589,2.058,Фрбв
1222.0,11.23,113.598,8.39,3.461,3.219,121.632,2.093,Фрбв
1222.125,10.923,114.301,8.267,3.765,3.484,117.208,2.141,Фрбв
1222.25,10.674,114.444,8.207,4.212,3.855,112.743,2.204,Фрбв
1222.375,10.555,114.218,8.101,4.744,4.286,107.075,2.272,Фрбв
1222.5,10.856,113.392,8.16,5.177,4.623,102.305,2.29,Фрбв
1222.625,11.296,116.041,7.241,4.776,4.323,100.588,2.268,Фрбв
1222.75,11.642,117.83,7.206,4.273,3.937,101.269,2.196,Фрбв
1222.875,11.607,117.662,7.164,3.817,3.566,102.816,2.129,Фрбв
1223.0,11.44,114.816,7.055,3.437,3.231,104.092,2.086,Фрбв
1223.125,11.454,109.367,7.07,3.156,2.953,105.191,2.081,Фрбв
1223.25,11.674,104.874,7.048,3.215,2.936,106.526,2.1,Фрбв
1223.375,11.637,106.878,7.767,3.291,2.972,107.85,2.151,Фрбв
1223.5,11.554,109.327,7.697,3.36,3.015,109.091,2.192,Фрбв
1223.625,11.23,110.49,7.225,3.425,3.054,109.918,2.205,Фрбв
1223.75,10.863,110.452,6.669,3.47,3.079,109.701,2.193,Фрбв
1223.875,10.992,110.904,6.254,3.487,3.087,108.821,2.177,Фрбв
1224.0,11.095,110.73,6.473,3.418,3.031,108.367,2.168,Фрбв
1224.125,10.944,110.051,6.529,3.378,3.004,108.818,2.183,Фрбв
1224.25,10.821,109.118,6.551,3.331,2.968,109.483,2.196,Фрбв
1224.375,10.775,109.836,6.583,3.289,2.928,109.881,2.208,Фрбв
1224.5,10.77,113.301,6.727,3.27,2.909,110.381,2.221,Фрбв
1224.625,10.532,116.446,7.449,3.308,2.929,110.422,2.232,Фрбв
1224.75,11.021,114.284,7.274,3.3,2.915,109.971,2.225,Фрбв
1224.875,11.278,110.831,7.207,3.294,2.909,109.789,2.213,Фрбв
1225.0,11.257,109.551,7.231,3.299,2.926,109.708,2.187,Фрбв
1225.125,10.938,110.91,7.446,3.355,2.988,109.517,2.142,Фрбв
1225.25,10.305,113.331,8.04,3.528,3.12,109.668,2.082,Фрбв
1225.375,10.196,115.022,8.394,3.783,3.283,109.46,2.05,Фрбв
1225.5,10.098,113.333,7.866,3.99,3.449,108.495,2.025,Фрбв
1225.625,9.809,110.268,7.671,4.116,3.577,108.341,2.019,Фрбв
1225.75,9.885,107.914,7.787,4.148,3.64,108.727,2.029,Фрбв
1225.875,10.701,107.336,7.975,4.095,3.623,108.569,2.059,Фрбв
1226.0,11.805,106.218,7.874,4.032,3.577,107.806,2.116,Фрбв
1226.125,11.895,108.422,7.493,4.03,3.568,109.66,2.137,Фрбв
1226.25,11.355,107.97,7.327,4.003,3.57,111.017,2.14,Фрбв
1226.375,10.912,105.348,7.315,3.898,3.526,114.037,2.133,Фрбв
1226.5,10.711,102.554,7.393,3.773,3.465,115.154,2.118,Фрбв
1226.625,10.636,102.51,7.471,3.777,3.468,116.128,2.092,Фрбв
1226.75,10.603,104.73,7.497,4.028,3.653,115.256,2.075,Фрбв
1226.875,10.527,109.204,7.894,3.981,3.63,113.892,2.083,Фрбв
1227.0,10.34,112.481,7.881,4.096,3.752,112.658,2.115,Фрбв
1227.125,10.311,114.782,7.491,4.277,3.917,110.637,2.135,Фрбв
1227.25,10.519,116.716,6.886,4.413,4.022,110.531,2.128,Фрбв
1227.375,10.577,119.539,6.431,4.5,4.092,108.486,2.122,Фрбв
1227.5,10.818,118.181,6.484,4.118,3.756,107.755,2.153,Фрбв
1227.625,11.046,117.45,6.606,3.77,3.522,108.466,2.221,Фрбв
1227.75,10.886,116.718,6.637,3.449,3.303,109.347,2.27,Фрбв
1227.875,10.503,115.142,6.547,3.325,3.204,109.904,2.285,Фрбв
1228.0,10.181,111.662,6.393,3.617,3.401,110.176,2.26,Фрбв
1228.125,9.336,105.17,6.507,3.968,3.65,111.763,2.17,Фрбв
1228.25,9.798,103.894,6.764,4.512,4.112,114.402,2.086,Фрбв
1228.375,10.131,104.092,6.889,4.74,4.379,117.39,2.003,Фрбв
1228.5,10.336,105.766,6.935,4.597,4.344,121.109,1.989,Фрбв
1228.625,10.484,107.505,6.969,4.252,4.103,122.764,1.995,Фрбв
1228.75,10.731,105.354,7.078,4.339,4.135,122.98,2.057,Фрбв
1228.875,11.165,106.552,7.44,4.299,4.133,121.906,2.119,Фрбв
1229.0,11.394,107.371,7.9,4.485,4.28,118.258,2.141,Фрбв
1229.125,11.406,109.341,8.115,4.682,4.435,117.961,2.139,Фрбв
1229.25,11.227,110.52,8.183,4.754,4.495,119.926,2.118,Фрбв
1229.375,10.965,108.867,8.273,4.595,4.37,122.129,2.09,Фрбв
1229.5,11.176,108.684,8.068,4.302,4.098,122.425,2.084,Фрбв
1229.625,11.519,110.539,7.87,3.859,3.713,121.543,2.084,Фрбв
1229.75,11.715,112.227,7.61,3.443,3.374,119.86,2.086,Фрбв
1229.875,11.48,112.469,7.461,3.147,3.158,116.724,2.083,Фрбв
1230.0,10.828,111.009,7.462,3.14,3.19,111.62,2.084,Фрбв
1230.125,10.179,108.9,7.465,3.679,3.645,106.456,2.114,КЌНщаЮГцФрбв
1230.25,9.975,105.66,7.406,4.432,4.162,101.909,2.187,КЌНщаЮГцФрбв
1230.375,10.497,103.586,7.53,4.992,4.587,95.601,2.205,КЌНщаЮГцФрбв
1230.5,10.962,103.227,7.359,5.401,4.928,89.58,2.194,КЌНщаЮГцФрбв
1230.625,11.186,105.667,6.981,5.409,4.998,88.947,2.17,КЌНщаЮГцФрбв
1230.75,11.117,111.476,6.593,4.803,4.601,93.33,2.159,КЌНщаЮГцФрбв
1230.875,10.936,118.084,6.342,3.922,3.815,99.227,2.209,КЌНщаЮГцФрбв
1231.0,10.643,116.121,6.002,3.646,3.514,104.722,2.208,Фрбв
1231.125,10.258,112.1,5.753,3.333,3.228,110.993,2.171,Фрбв
1231.25,10.27,107.472,5.862,3.057,2.972,112.938,2.128,Фрбв
1231.375,10.645,103.858,6.153,2.888,2.792,113.616,2.108,Фрбв
1231.5,10.873,103.258,6.083,2.898,2.758,113.749,2.13,Фрбв
1231.625,11.261,105.532,6.39,3.026,2.849,113.498,2.182,Фрбв
1231.75,11.164,106.491,6.53,3.039,2.856,114.866,2.229,Фрбв
1231.875,11.147,106.979,6.547,3.086,2.902,118.004,2.23,Фрбв
1232.0,11.298,107.076,6.498,3.145,2.967,122.121,2.208,Фрбв
1232.125,11.521,107.264,6.468,3.166,3.012,124.41,2.193,Фрбв
1232.25,11.275,109.82,6.608,3.091,2.989,124.324,2.194,Фрбв
1232.375,10.99,110.674,7.182,3.078,2.991,120.374,2.223,Фрбв
1232.5,10.535,111.469,7.753,3.326,3.193,111.726,2.231,Фрбв
1232.625,10.176,109.387,7.934,3.674,3.466,103.279,2.226,Фрбв
1232.75,10.057,105.876,7.885,3.948,3.666,103.138,2.211,Фрбв
1232.875,10.268,104.171,8.028,3.954,3.641,108.848,2.187,Фрбв
1233.0,10.905,104.469,7.62,3.859,3.622,114.258,2.161,Фрбв
1233.125,11.196,107.49,7.57,3.53,3.353,119.025,2.165,Фрбв
1233.25,11.317,110.349,7.277,3.179,3.048,122.441,2.17,Фрбв
1233.375,11.283,112.704,7.041,2.966,2.844,123.196,2.178,Фрбв
1233.5,11.211,114.726,7.042,2.966,2.807,123.228,2.194,Фрбв
1233.625,11.586,116.524,7.013,3.003,2.841,122.477,2.211,Фрбв
1233.75,11.094,119.523,7.076,3.442,3.139,121.641,2.247,Фрбв
1233.875,10.464,120.245,7.339,3.927,3.555,120.964,2.282,Фрбв
1234.0,10.158,118.347,7.179,4.344,3.912,119.856,2.297,Фрбв
1234.125,10.221,114.127,6.625,4.737,4.238,117.131,2.283,Фрбв
1234.25,10.468,108.463,5.999,5.166,4.601,117.189,2.243,Фрбв
1234.375,10.384,102.701,5.818,5.409,4.806,118.691,2.185,Фрбв
1234.5,10.604,101.602,5.809,4.707,4.351,120.108,2.135,Фрбв
1234.625,10.741,102.334,5.727,4.22,3.971,123.23,2.111,Фрбв
1234.75,10.72,102.804,5.732,4.056,3.806,123.287,2.112,Фрбв
1234.875,10.618,101.854,5.817,4.099,3.813,119.382,2.126,Фрбв
1235.0,10.8,100.308,5.696,3.895,3.646,115.489,2.112,Фрбв
1235.125,11.632,97.895,5.844,3.738,3.438,113.339,2.036,Фрбв
1235.25,11.989,98.385,6.196,3.631,3.347,112.167,1.958,Фрбв
1235.375,11.917,100.967,6.323,3.372,3.161,112.205,1.913,Фрбв
1235.5,11.569,104.241,6.299,3.093,2.953,113.745,1.92,Фрбв
1235.625,11.212,106.408,6.324,2.99,2.857,114.525,1.98,Фрбв
1235.75,11.381,106.76,6.559,3.015,2.877,113.784,2.077,Фрбв
1235.875,11.121,106.76,6.899,2.984,2.874,112.717,2.143,Фрбв
1236.0,11.036,106.308,7.665,2.992,2.88,111.463,2.165,Фрбв
1236.125,11.183,106.507,7.969,2.997,2.88,110.05,2.161,Фрбв
1236.25,11.471,108.23,7.682,2.961,2.855,109.597,2.157,Фрбв
1236.375,11.568,111.886,7.489,2.854,2.793,110.207,2.18,Фрбв
1236.5,11.537,116.875,7.384,2.803,2.817,110.225,2.236,Фрбв
1236.625,11.134,119.401,7.214,3.339,3.253,108.123,2.261,Фрбв
1236.75,10.667,117.513,7.386,3.787,3.594,104.344,2.263,Фрбв
1236.875,10.531,112.701,7.492,4.057,3.782,100.741,2.239,Фрбв
1237.0,11.029,107.635,7.213,4.105,3.807,98.266,2.185,Фрбв
1237.125,11.472,104.483,7.148,3.871,3.677,98.192,2.11,Фрбв
1237.25,11.437,107.333,7.531,3.136,3.182,101.232,2.062,Фрбв
1237.375,11.329,108.138,7.764,3.266,3.315,103.454,2.086,КЌНщаЮГцФрбв
1237.5,10.999,105.097,7.458,3.916,3.792,101.268,2.163,КЌНщаЮГцФрбв
1237.625,10.589,98.764,6.742,4.847,4.459,97.271,2.268,КЌНщаЮГцФрбв
1237.75,10.604,92.965,6.153,5.758,5.173,94.885,2.315,Фрбв
1237.875,10.904,92.625,6.169,5.882,5.36,94.409,2.279,Фрбв
1238.0,11.18,96.766,6.19,5.162,4.96,96.805,2.211,Фрбв
1238.125,11.427,103.376,6.226,4.227,4.19,102.014,2.162,Фрбв
1238.25,11.59,108.623,6.148,3.492,3.501,107.181,2.121,Фрбв
1238.375,11.573,109.292,6.003,3.224,3.217,109.597,2.08,Фрбв
1238.5,11.152,109.235,6.391,3.222,3.167,110.738,2.056,Фрбв
1238.625,11.375,104.52,6.601,3.32,3.257,111.956,2.052,Фрбв
1238.75,11.609,101.31,6.657,3.45,3.358,113.358,2.061,Фрбв
1238.875,11.469,99.63,6.729,3.617,3.513,114.803,2.074,Фрбв
1239.0,11.032,99.124,6.909,3.798,3.699,116.412,2.089,Фрбв
1239.125,10.818,99.069,7.275,3.968,3.877,117.731,2.113,Фрбв
1239.25,11.086,102.217,7.922,4.249,4.135,118.628,2.128,Фрбв
1239.375,11.051,106.483,8.313,4.426,4.318,119.509,2.126,Фрбв
1239.5,10.97,110.578,8.326,4.51,4.449,119.779,2.109,Фрбв
1239.625,10.86,113.654,8.337,4.517,4.511,120.201,2.089,Фрбв
1239.75,10.763,115.126,8.423,4.478,4.497,119.718,2.073,Фрбв
1239.875,10.88,115.564,8.054,4.393,4.432,118.558,2.042,Фрбв
1240.0,11.219,117.793,7.427,4.181,4.256,117.577,2.023,Фрбв
1240.125,11.468,118.038,7.255,3.991,4.069,116.76,2.004,Фрбв
1240.25,11.822,118.714,7.29,3.836,3.934,115.825,2.007,Фрбв
1240.375,12.053,119.663,7.385,3.733,3.835,114.92,2.042,Фрбв
1240.5,11.681,119.202,7.422,3.759,3.792,114.219,2.105,Фрбв
1240.625,11.401,119.38,7.352,4.348,4.272,112.315,2.157,Фрбв
1240.75,11.006,114.067,7.651,4.242,4.181,108.254,2.189,Фрбв
1240.875,11.091,110.065,7.531,4.144,4.061,104.675,2.208,Фрбв
1241.0,11.471,107.61,7.214,4.04,3.936,104.149,2.203,Фрбв
1241.125,11.879,107.503,6.806,3.897,3.802,105.17,2.165,Фрбв
1241.25,11.981,113.211,6.308,3.655,3.62,107.575,2.091,Фрбв
1241.375,11.562,113.54,7.837,3.14,3.185,111.267,2.068,Фрбв
1241.5,11.38,113.858,7.72,3.175,3.173,114.077,2.071,Фрбв
1241.625,11.323,111.193,6.883,3.246,3.238,114.854,2.097,Фрбв
1241.75,11.402,106.957,6.064,3.289,3.309,114.975,2.137,Фрбв
1241.875,11.677,104.64,5.888,3.314,3.358,115.506,2.178,Фрбв
