Depths,CAL,GR,SP,LLD,LLS,AC,DEN,Liths
1503.0,9.333,135.864,-46.013,6.539,6.669,276.061,2.39,Фрбв
1503.125,9.115,133.758,-45.84,5.786,6.122,271.121,2.395,Фрбв
1503.25,8.642,120.362,-46.176,7.224,7.508,275.635,2.408,ЗлЩАбв
1503.375,8.563,110.799,-46.832,8.696,9.013,279.868,2.4,ЗлЩАбв
1503.5,8.53,101.426,-47.545,9.515,10.094,268.619,2.388,ЗлЩАбв
1503.625,8.542,98.216,-47.838,9.369,10.092,265.656,2.391,ЗлЩАбв
1503.75,8.59,98.001,-47.579,9.069,9.731,274.426,2.399,ЗлЩАбв
1503.875,8.624,98.44,-46.322,9.137,9.679,279.877,2.413,ЗлЩАбв
1504.0,8.69,101.066,-46.171,7.548,8.003,275.267,2.422,ЗлЩАбв
1504.125,8.829,104.13,-46.051,6.374,6.804,276.13,2.417,ЗлЩАбв
1504.25,9.246,113.062,-45.824,5.439,5.88,283.837,2.392,Фрбв
1504.375,9.38,121.02,-45.744,5.345,5.821,288.73,2.367,Фрбв
1504.5,9.202,130.955,-46.138,5.578,6.084,291.215,2.361,Фрбв
1504.625,8.912,127.317,-46.663,6.301,6.681,278.241,2.402,Фрбв
1504.75,8.592,116.939,-47.641,9.074,9.254,265.649,2.429,Фрбв
1504.875,8.535,108.519,-48.18,10.767,10.891,260.886,2.427,ЗлЩАбв
1505.0,8.503,99.839,-48.441,11.654,11.832,252.12,2.42,ЗлЩАбв
1505.125,8.508,97.784,-48.344,11.145,11.414,253.162,2.424,ЗлЩАбв
1505.25,8.545,98.739,-48.031,10.146,10.489,257.27,2.425,Фрбв
1505.375,8.593,97.905,-47.629,8.826,9.071,261.707,2.432,Фрбв
1505.5,8.759,101.048,-47.501,7.843,8.047,263.736,2.449,Фрбв
1505.625,8.989,102.241,-47.118,7.173,7.389,259.581,2.454,Фрбв
1505.75,9.312,101.715,-46.154,6.561,6.777,267.693,2.452,Фрбв
1505.875,9.349,100.677,-45.82,6.907,7.073,269.57,2.452,Фрбв
1506.0,9.123,93.422,-46.126,9.482,9.2,258.7,2.471,Фрбв
1506.125,8.888,88.535,-46.604,11.517,10.977,248.236,2.503,ЗлЩАбв
1506.25,8.69,82.881,-47.471,17.239,16.122,240.028,2.523,ЗлЩАбв
1506.375,8.666,79.719,-48.164,21.141,19.682,236.786,2.519,ЗлЩАбв
1506.5,8.596,77.332,-49.553,22.952,21.57,235.242,2.495,ЗлЩАбв
1506.625,8.542,77.03,-50.664,19.76,19.094,237.753,2.467,ЗлЩАбв
1506.75,8.483,77.654,-50.053,14.163,14.146,244.977,2.412,ЗлЩАбв
1506.875,8.467,80.276,-49.252,12.394,12.643,250.784,2.39,ЗлЩАбв
1507.0,8.487,83.938,-48.723,11.22,11.584,257.552,2.38,ЗлЩАбв
1507.125,8.489,86.552,-48.816,10.662,10.999,264.448,2.386,ЗлЩАбв
1507.25,8.498,90.939,-49.043,9.87,10.152,271.876,2.4,ЗлЩАбв
1507.375,8.523,93.871,-48.539,10.02,10.268,276.742,2.408,Фрбв
1507.5,8.584,96.758,-47.096,9.065,9.433,278.747,2.418,Фрбв
1507.625,8.633,98.921,-46.216,8.024,8.318,277.863,2.431,Фрбв
1507.75,8.703,103.366,-44.71,6.913,7.105,276.901,2.458,Фрбв
1507.875,8.733,106.776,-43.67,6.57,6.771,276.219,2.469,Фрбв
1508.0,8.955,113.088,-43.488,5.853,6.092,283.9,2.454,Фрбв
1508.125,9.199,117.828,-43.888,5.263,5.521,290.644,2.428,Фрбв
1508.25,9.541,124.915,-44.225,5.224,5.399,298.477,2.389,Фрбв
1508.375,9.626,130.724,-44.546,5.346,5.468,300.684,2.379,Фрбв
1508.5,9.256,137.908,-45.276,5.55,5.616,299.546,2.387,Фрбв
1508.625,9.005,141.187,-45.785,5.687,5.732,293.997,2.392,Фрбв
1508.75,9.201,142.989,-45.712,5.977,6.096,292.53,2.398,Фрбв
1508.875,9.373,142.869,-44.996,6.269,6.454,291.34,2.403,Фрбв
1509.0,9.393,137.381,-45.07,7.367,7.705,280.394,2.421,Фрбв
1509.125,9.203,131.495,-45.583,8.572,8.835,272.235,2.438,Фрбв
1509.25,8.684,121.104,-46.951,11.515,11.206,255.715,2.463,Фрбв
1509.375,8.661,114.978,-48.09,14.422,13.446,246.921,2.475,ЗлЩАбв
1509.5,8.635,110.076,-48.684,15.794,14.662,240.942,2.477,ЗлЩАбв
1509.625,8.612,108.905,-48.963,13.512,12.876,238.487,2.473,ЗлЩАбв
1509.75,8.561,108.255,-49.676,10.53,10.371,245.205,2.457,ЗлЩАбв
1509.875,8.52,106.427,-50.146,9.523,9.435,256.029,2.445,ЗлЩАбв
1510.0,8.474,101.089,-50.521,9.077,8.936,267.587,2.431,ЗлЩАбв
1510.125,8.467,97.945,-50.902,8.98,8.835,269.77,2.422,ЗлЩАбв
1510.25,8.458,96.683,-51.193,8.648,8.57,271.799,2.41,ЗлЩАбв
1510.375,8.459,97.589,-51.54,8.65,8.63,272.46,2.404,ЗлЩАбв
1510.5,8.457,99.74,-51.54,9.363,9.378,279.837,2.407,ЗлЩАбв
1510.625,8.45,98.95,-51.344,10.03,10.029,283.488,2.414,ЗлЩАбв
1510.75,8.437,96.516,-51.617,10.782,10.717,278.017,2.415,ЗлЩАбв
1510.875,8.432,95.343,-51.742,11.979,11.821,275.838,2.41,ЗлЩАбв
1511.0,8.448,94.811,-50.869,12.029,11.824,271.811,2.402,ЗлЩАбв
1511.125,8.467,94.989,-50.437,10.32,10.243,273.131,2.399,ЗлЩАбв
1511.25,8.516,98.95,-48.987,7.769,7.769,273.945,2.418,ЗлЩАбв
1511.375,8.566,103.818,-47.4,7.032,6.935,273.972,2.443,Фрбв
1511.5,8.665,109.749,-46.17,6.295,6.258,274.178,2.468,Фрбв
1511.625,8.727,112.525,-45.907,5.532,5.561,278.107,2.473,Фрбв
1511.75,8.76,112.946,-46.042,5.693,5.686,280.643,2.465,Фрбв
1511.875,8.77,111.893,-46.077,6.433,6.247,278.77,2.456,Фрбв
1512.0,8.792,113.823,-46.05,7.194,6.822,278.621,2.435,Фрбв
1512.125,8.82,113.906,-46.193,6.94,6.665,279.611,2.436,Фрбв
1512.25,8.902,111.597,-47.005,7.265,6.975,280.881,2.427,Фрбв
1512.375,8.871,109.308,-46.996,7.935,7.595,281.06,2.411,ЗлЩАбв
1512.5,8.707,107.296,-47.775,7.051,6.786,278.833,2.386,ЗлЩАбв
1512.625,8.74,107.729,-48.591,6.338,6.116,280.457,2.379,ЗлЩАбв
1512.75,9.045,114.067,-49.02,5.803,5.677,291.762,2.378,ЗлЩАбв
1512.875,9.312,118.327,-48.098,5.129,5.231,297.568,2.347,ЗлЩАбв
1513.0,9.418,120.324,-47.378,5.519,5.925,296.277,2.319,ЗлЩАбв
1513.125,9.19,116.113,-47.666,6.827,7.227,285.481,2.322,ЗлЩАбв
1513.25,8.787,100.773,-49.035,11.137,11.298,263.891,2.368,ЗлЩАбв
1513.375,8.617,88.822,-50.422,17.908,17.366,249.624,2.418,ЗлЩАбв
1513.5,8.534,72.682,-53.349,31.653,29.491,231.707,2.478,ЗлЩАбв
1513.625,8.542,72.514,-54.746,31.689,29.913,218.301,2.504,ЗлЩАбв
1513.75,8.58,77.5,-54.061,18.276,17.972,211.08,2.538,ЗлЩАбв
1513.875,8.609,84.272,-53.047,13.965,14.044,215.011,2.558,ЗлЩАбв
1514.0,8.623,95.558,-51.818,10.989,11.241,229.815,2.563,Фрбв
1514.125,8.61,101.244,-51.317,9.008,9.384,239.447,2.532,Фрбв
1514.25,8.616,107.153,-50.293,6.086,6.551,252.706,2.473,Фрбв
1514.375,8.702,108.987,-49.243,6.187,6.677,261.578,2.433,Фрбв
1514.5,9.085,111.949,-47.288,6.399,7.071,272.834,2.388,Фрбв
1514.625,9.086,111.812,-46.145,6.789,7.594,277.246,2.38,Фрбв
1514.75,8.971,108.043,-45.548,7.87,8.729,280.695,2.414,ЗлЩАжЪФрбв
1514.875,8.931,105.268,-45.753,8.853,9.657,279.1,2.463,ЗлЩАжЪФрбв
1515.0,9.005,105.156,-45.693,10.18,11.179,293.373,2.54,ЗлЩАжЪФрбв
1515.125,9.164,109.591,-45.234,9.415,10.557,299.584,2.529,ЗлЩАжЪФрбв
1515.25,9.634,118.204,-44.608,7.611,8.779,310.206,2.498,Фрбв
1515.375,9.952,123.832,-44.296,6.34,7.369,325.998,2.471,Фрбв
1515.5,10.238,132.101,-43.879,4.745,5.466,348.431,2.428,Фрбв
1515.625,10.394,137.661,-43.468,4.002,4.563,348.888,2.401,Фрбв
1515.75,10.65,142.818,-43.477,3.35,3.771,316.245,2.37,Фрбв
1515.875,10.837,141.678,-43.645,2.928,3.33,277.95,2.326,Фрбв
1516.0,11.043,137.209,-44.277,2.816,3.258,242.519,2.264,Фрбв
1516.125,10.977,131.35,-44.5,3.249,3.732,232.003,2.242,Фрбв
1516.25,10.226,119.343,-44.558,5.066,5.572,218.953,2.279,Фрбв
1516.375,9.624,111.649,-45.666,7.051,7.555,218.65,2.352,ЗлЩАбв
1516.5,8.942,104.712,-47.804,14.812,14.198,232.415,2.481,ЗлЩАбв
1516.625,8.692,106.664,-49.155,21.225,19.42,240.553,2.506,ЗлЩАбв
1516.75,8.498,112.148,-49.885,23.407,22.001,248.235,2.487,ЗлЩАбв
1516.875,8.471,113.786,-49.885,20.321,20.07,249.605,2.465,ЗлЩАбв
1517.0,8.448,108.741,-50.144,15.071,15.313,256.047,2.441,ЗлЩАбв
1517.125,8.445,102.684,-50.116,13.575,13.779,270.166,2.432,ЗлЩАбв
1517.25,8.456,96.673,-49.689,11.664,12.045,286.821,2.421,ЗлЩАжЪФрбв
1517.375,8.49,99.364,-49.06,10.238,10.697,282.994,2.428,ЗлЩАжЪФрбв
1517.5,8.511,107.085,-48.312,8.364,8.91,275.47,2.439,ЗлЩАжЪФрбв
1517.625,8.537,110.377,-48.124,7.761,8.345,271.365,2.447,ЗлЩАжЪФрбв
1517.75,8.557,107.662,-47.647,9.11,9.646,274.486,2.451,ЗлЩАжЪФрбв
1517.875,8.551,102.644,-47.376,10.519,11.062,274.614,2.443,ЗлЩАжЪФрбв
1518.0,8.505,94.148,-47.698,11.249,11.765,272.742,2.431,ЗлЩАбв
1518.125,8.464,92.086,-48.5,11.055,11.566,277.482,2.423,ЗлЩАбв
1518.25,8.466,97.119,-49.398,10.098,10.557,284.277,2.426,ЗлЩАбв
1518.375,8.488,102.188,-49.06,9.228,9.588,287.878,2.432,ЗлЩАбв
1518.5,8.555,109.471,-47.812,7.71,8.008,289.352,2.44,ЗлЩАбв
1518.625,8.669,113.497,-47.185,6.681,6.909,285.575,2.437,Фрбв
1518.75,8.977,118.821,-46.372,5.93,6.14,274.882,2.415,Фрбв
1518.875,9.205,122.762,-45.917,5.962,6.124,271.463,2.397,Фрбв
1519.0,9.231,126.71,-45.063,6.182,6.21,269.108,2.398,Фрбв
1519.125,8.895,127.273,-44.011,5.881,5.869,265.839,2.425,Фрбв
1519.25,8.714,123.971,-44.62,6.869,6.647,269.442,2.486,Фрбв
1519.375,8.666,120.469,-44.719,8.068,7.718,272.434,2.519,Фрбв
1519.5,8.601,113.373,-44.861,9.139,8.817,273.475,2.517,Фрбв
1519.625,8.541,106.848,-45.544,9.675,9.35,270.613,2.484,ЗлЩАбв
1519.75,8.426,97.443,-48.374,10.861,10.368,272.213,2.42,ЗлЩАбв
1519.875,8.399,93.081,-49.556,11.485,11.067,277.233,2.383,ЗлЩАбв
1520.0,8.395,93.222,-49.91,10.614,10.561,280.505,2.357,ЗлЩАбв
1520.125,8.397,96.134,-49.976,10.049,10.176,275.919,2.36,ЗлЩАбв
1520.25,8.384,99.225,-49.866,9.292,9.654,272.094,2.383,ЗлЩАбв
1520.375,8.364,96.922,-49.968,9.139,9.615,270.245,2.392,ЗлЩАбв
1520.5,8.333,89.894,-51.677,10.646,11.113,257.93,2.387,ЗлЩАбв
1520.625,8.318,85.252,-52.005,12.718,13.264,248.628,2.375,ЗлЩАбв
1520.75,8.306,79.862,-53.012,19.093,18.765,239.506,2.356,ЗлЩАбв
1520.875,8.314,76.774,-53.62,25.548,23.838,240.243,2.35,ЗлЩАбв
1521.0,8.369,71.569,-53.481,30.352,27.928,254.213,2.359,ЗлЩАбв
1521.125,8.446,70.352,-52.702,27.156,25.843,278.776,2.385,ЗлЩАбв
1521.25,8.69,79.919,-50.654,13.603,13.645,299.817,2.414,ЗлЩАбв
1521.375,9.009,91.887,-49.614,9.278,9.461,314.748,2.398,Фрбв
1521.5,9.607,114.512,-48.377,5.235,5.549,322.759,2.322,Фрбв
1521.625,9.97,128.55,-47.656,3.848,4.211,303.269,2.254,Фрбв
1521.75,10.33,139.757,-46.69,3.202,3.546,274.654,2.178,Фрбв
1521.875,10.355,136.542,-46.06,3.3,3.569,266.798,2.182,Фрбв
1522.0,9.712,124.678,-46.068,4.914,4.997,264.976,2.232,Фрбв
1522.125,9.196,113.923,-47.002,6.744,6.57,266.017,2.291,ЗлЩАбв
1522.25,8.853,101.239,-47.58,10.262,9.803,260.594,2.385,ЗлЩАбв
1522.375,8.803,97.441,-47.509,12.71,12.305,258.265,2.432,ЗлЩАбв
1522.5,8.863,100.763,-47.016,14.254,14.34,269.521,2.445,ЗлЩАбв
1522.625,8.91,105.79,-46.677,12.043,12.539,270.968,2.417,ЗлЩАбв
1522.75,8.893,109.374,-46.386,7.982,8.689,267.523,2.403,ЗлЩАбв
1522.875,9.056,110.595,-45.988,7.03,7.768,280.25,2.393,ЗлЩАбв
1523.0,9.06,110.933,-45.863,6.583,7.539,292.318,2.394,ЗлЩАбв
1523.125,8.994,110.473,-45.981,6.492,7.653,294.069,2.409,ЗлЩАбв
1523.25,8.871,105.895,-46.202,6.975,8.3,284.691,2.428,ЗлЩАбв
1523.375,8.783,99.27,-47.048,8.067,9.53,276.152,2.426,ЗлЩАбв
1523.5,8.621,95.898,-48.565,7.704,9.104,278.688,2.42,ЗлЩАбв
1523.625,8.662,97.622,-49.039,7.592,9.016,260.998,2.422,ЗлЩАбв
1523.75,8.821,102.972,-48.484,7.798,9.276,247.211,2.43,ЗлЩАбв
1523.875,8.893,105.41,-47.723,8.156,9.642,249.646,2.438,ЗлЩАбв
1524.0,8.913,104.744,-47.173,9.377,10.857,277.43,2.474,ЗлЩАбв
1524.125,8.888,98.787,-48.308,10.849,12.126,288.89,2.472,ЗлЩАбв
1524.25,8.88,97.554,-48.752,9.161,9.951,310.868,2.46,ЗлЩАбв
1524.375,8.927,100.579,-48.907,7.137,7.914,306.485,2.437,ЗлЩАбв
1524.5,9.157,111.76,-48.967,4.936,5.891,273.66,2.401,ЗлЩАбв
1524.625,9.322,121.042,-48.8,4.586,5.54,244.816,2.389,Фрбв
1524.75,9.371,130.197,-48.041,5.202,6.148,226.213,2.41,Фрбв
1524.875,9.227,122.79,-47.267,5.902,6.878,221.247,2.474,Фрбв
1525.0,8.891,108.791,-46.867,10.591,11.01,217.346,2.554,ЗлЩАбв
1525.125,8.894,100.408,-47.203,18.889,18.074,226.397,2.577,ЗлЩАбв
1525.25,8.868,96.939,-48.509,29.208,27.208,243.789,2.571,ЗлЩАбв
1525.375,8.838,99.803,-49.189,25.323,24.769,249.595,2.551,ЗлЩАбв
1525.5,8.793,106.37,-49.201,16.993,17.966,246.175,2.514,ЗлЩАжЪФрбв
1525.625,8.769,106.789,-49.565,12.988,14.11,253.757,2.485,ЗлЩАжЪФрбв
1525.75,8.742,104.74,-49.971,9.824,10.832,271.528,2.453,ЗлЩАжЪФрбв
1525.875,8.736,102.759,-50.322,9.033,9.955,284.078,2.437,ЗлЩАжЪФрбв
1526.0,8.73,101.018,-51.064,8.553,9.392,287.958,2.42,ЗлЩАжЪФрбв
1526.125,8.724,101.116,-50.678,7.788,8.641,284.133,2.416,ЗлЩАжЪФрбв
1526.25,8.708,103.372,-51.51,8.026,8.847,272.93,2.423,ЗлЩАжЪФрбв
1526.375,8.686,102.485,-51.668,8.582,9.435,267.71,2.431,ЗлЩАжЪФрбв
1526.5,8.603,98.68,-52.548,10.336,11.056,270.501,2.419,Фрбв
1526.625,8.531,94.919,-53.534,12.252,12.7,277.981,2.404,Фрбв
1526.75,8.488,91.82,-54.025,14.451,14.434,287.008,2.383,Фрбв
1526.875,8.513,92.735,-53.279,9.511,9.833,289.57,2.372,ЗлЩАжЪФрбв
1527.0,8.648,100.663,-51.849,6.881,7.348,264.374,2.359,ЗлЩАжЪФрбв
1527.125,8.794,107.645,-50.948,6.456,6.964,251.727,2.356,ЗлЩАжЪФрбв
1527.25,8.985,112.241,-50.277,7.13,7.527,243.188,2.359,ЗлЩАжЪФрбв
1527.375,8.832,110.522,-50.242,8.322,8.523,238.803,2.374,ЗлЩАжЪФрбв
1527.5,8.587,99.741,-50.583,12.81,12.302,236.247,2.41,ЗлЩАбв
1527.625,8.487,90.77,-51.429,21.463,19.327,245.982,2.435,ЗлЩАбв
1527.75,8.436,81.426,-51.793,29.675,25.517,266.796,2.458,ЗлЩАбв
1527.875,8.444,82.865,-51.896,26.462,22.906,273.642,2.457,ЗлЩАбв
1528.0,8.51,90.896,-51.709,14.856,13.681,269.563,2.43,ЗлЩАбв
1528.125,8.62,97.282,-51.195,9.126,8.888,267.309,2.407,Фрбв
1528.25,8.753,103.018,-49.326,7.873,7.619,270.379,2.382,Фрбв
1528.375,8.779,103.628,-48.762,8.11,7.704,272.839,2.381,Фрбв
1528.5,8.72,99.336,-49.469,8.598,7.996,275.909,2.402,ЗлЩАбв
1528.625,8.642,96.95,-50.131,9.168,8.396,276.266,2.41,ЗлЩАбв
1528.75,8.568,97.185,-50.306,10.394,9.369,278.271,2.398,ЗлЩАбв
1528.875,8.649,99.277,-50.056,11.123,10.085,279.616,2.388,ЗлЩАбв
1529.0,8.736,104.119,-50.196,9.947,9.147,279.694,2.39,ЗлЩАбв
1529.125,8.782,107.064,-49.694,8.843,8.214,278.251,2.406,ЗлЩАбв
1529.25,8.847,109.29,-48.803,7.77,7.241,278.178,2.432,ЗлЩАбв
1529.375,8.874,110.394,-48.286,7.483,6.936,278.56,2.435,ЗлЩАбв
1529.5,8.823,111.693,-47.787,7.436,6.828,281.706,2.44,Фрбв
1529.625,8.81,112.175,-48.106,7.707,6.993,286.397,2.441,Фрбв
1529.75,8.865,112.325,-48.092,7.38,6.652,287.768,2.431,Фрбв
1529.875,8.983,112.442,-47.115,7.033,6.326,286.173,2.415,Фрбв
1530.0,9.227,114.283,-46.308,6.548,5.881,285.896,2.383,Фрбв
1530.125,9.373,116.998,-46.454,6.234,5.613,283.084,2.377,Фрбв
1530.25,9.417,120.845,-45.046,5.694,5.197,278.398,2.402,Фрбв
1530.375,9.313,121.664,-44.683,6.006,5.451,277.132,2.422,Фрбв
1530.5,9.214,119.928,-43.588,6.628,5.955,275.208,2.443,Фрбв
1530.625,9.157,118.25,-43.408,6.817,6.136,276.349,2.446,Фрбв
1530.75,9.112,115.432,-44.024,7.16,6.498,273.639,2.442,Фрбв
1530.875,9.094,114.841,-44.384,7.647,6.951,270.701,2.435,Фрбв
1531.0,8.948,111.902,-44.214,8.162,7.338,272.25,2.428,Фрбв
1531.125,8.904,109.913,-44.754,7.962,7.233,270.452,2.437,Фрбв
1531.25,8.858,108.724,-45.221,7.788,7.147,267.412,2.459,Фрбв
1531.375,8.829,109.045,-45.344,7.943,7.336,271.42,2.469,Фрбв
1531.5,8.778,110.262,-45.718,8.413,7.883,275.782,2.465,Фрбв
1531.625,8.73,107.239,-46.354,8.668,8.228,275.125,2.46,ЗлЩАбв
1531.75,8.619,99.685,-48.784,8.02,7.795,275.964,2.443,ЗлЩАбв
1531.875,8.599,95.313,-50.024,8.387,8.166,276.803,2.43,ЗлЩАбв
1532.0,8.588,91.797,-50.663,9.765,9.527,276.678,2.406,ЗлЩАбв
1532.125,8.563,90.499,-50.918,11.0,10.718,275.032,2.39,ЗлЩАбв
1532.25,8.507,87.646,-52.177,13.417,12.839,275.567,2.367,ЗлЩАбв
1532.375,8.477,84.649,-53.405,15.823,14.733,279.903,2.358,ЗлЩАбв
1532.5,8.496,85.167,-53.652,15.735,14.882,280.921,2.346,ЗлЩАбв
1532.625,8.567,88.495,-53.468,12.195,11.784,286.043,2.348,Фрбв
1532.75,8.655,96.293,-52.138,8.028,8.003,287.237,2.366,Фрбв
1532.875,8.708,101.172,-50.831,7.046,7.06,277.072,2.387,Фрбв
1533.0,8.768,106.12,-48.804,6.383,6.467,262.929,2.424,Фрбв
1533.125,8.797,108.235,-47.646,6.048,6.203,253.297,2.447,Фрбв
1533.25,8.837,105.975,-48.354,7.245,7.369,226.986,2.469,Фрбв
1533.375,8.828,103.082,-49.241,9.278,9.371,218.215,2.469,Фрбв
1533.5,8.817,94.211,-50.774,16.831,17.068,207.824,2.469,Фрбв
1533.625,8.816,85.959,-51.713,27.405,27.677,204.379,2.483,ЗлЩАбв
1533.75,8.821,75.993,-52.01,60.467,60.245,212.722,2.507,ЗлЩАбв
1533.875,8.828,73.433,-52.646,74.279,77.985,222.915,2.536,ЗлЩАбв
1534.0,8.853,76.655,-52.15,54.912,61.861,251.792,2.545,ЗлЩАбв
1534.125,8.899,83.548,-51.507,37.051,43.592,266.894,2.528,ЗлЩАбв
1534.25,9.032,99.01,-50.332,17.801,21.842,290.152,2.476,ЗлЩАбв
1534.375,9.202,109.346,-49.444,10.394,13.086,303.819,2.434,ЗлЩАбв
1534.5,9.588,123.449,-47.248,6.265,7.984,318.931,2.367,ЗлЩАбв
1534.625,9.903,129.793,-46.442,4.681,6.004,322.178,2.325,Фрбв
1534.75,10.308,133.944,-45.208,3.833,4.901,327.098,2.269,Фрбв
1534.875,10.208,134.012,-44.17,3.806,4.821,330.776,2.258,Фрбв
1535.0,9.703,130.407,-42.464,3.772,4.744,339.855,2.279,Фрбв
1535.125,9.44,127.39,-41.606,3.328,4.247,307.354,2.311,Фрбв
1535.25,9.289,125.054,-42.672,4.091,5.142,289.055,2.369,Фрбв
1535.375,9.266,126.22,-42.473,4.472,5.588,289.588,2.375,Фрбв
1535.5,9.071,129.847,-42.697,4.237,5.324,282.719,2.413,Фрбв
1535.625,9.067,133.078,-43.327,4.121,5.193,260.564,2.426,Фрбв
1535.75,9.289,135.905,-44.378,5.007,6.28,234.1,2.414,Фрбв
1535.875,9.375,135.547,-44.443,5.778,7.356,231.439,2.394,Фрбв
1536.0,9.257,129.546,-45.525,7.049,9.053,232.403,2.389,Фрбв
1536.125,9.051,123.361,-46.393,9.668,12.141,196.001,2.453,Фрбв
1536.25,8.785,114.543,-48.506,24.412,28.619,184.367,2.508,ЗлЩАбв
1536.375,8.702,108.632,-50.203,42.033,48.356,199.809,2.523,ЗлЩАбв
1536.5,8.584,99.471,-51.751,69.351,79.887,216.568,2.528,ЗлЩАбв
1536.625,8.532,93.576,-52.502,62.03,72.616,217.584,2.526,ЗлЩАбв
1536.75,8.499,89.763,-52.779,52.489,62.774,215.938,2.518,ЗлЩАбв
1536.875,8.492,91.069,-52.94,46.879,56.289,227.983,2.504,ЗлЩАбв
1537.0,8.479,95.072,-53.066,40.996,48.362,252.654,2.475,Фрбв
1537.125,8.525,98.429,-52.989,37.791,43.525,271.01,2.462,Фрбв
1537.25,8.629,111.242,-53.017,21.835,24.207,294.413,2.462,Фрбв
1537.375,8.731,125.444,-52.047,12.708,14.175,289.369,2.469,Фрбв
1537.5,8.941,155.436,-49.924,7.036,7.996,276.442,2.454,Фрбв
1537.625,9.081,168.616,-48.706,6.153,6.992,271.372,2.416,Фрбв
1537.75,9.091,160.963,-48.374,6.463,7.146,257.457,2.376,Фрбв
1537.875,8.804,144.409,-49.005,7.07,7.602,249.624,2.381,Фрбв
1538.0,8.558,113.711,-51.095,12.156,11.706,239.588,2.419,ЗлЩАбв
1538.125,8.489,97.183,-52.683,18.595,17.134,243.418,2.445,ЗлЩАбв
1538.25,8.466,86.122,-53.416,24.026,22.657,246.436,2.449,ЗлЩАбв
1538.375,8.464,83.399,-53.385,24.734,23.843,241.824,2.44,ЗлЩАбв
1538.5,8.441,78.552,-53.357,24.506,23.704,240.103,2.434,ЗлЩАбв
1538.625,8.449,75.523,-53.177,26.01,24.771,250.018,2.432,ЗлЩАбв
1538.75,8.451,73.699,-54.149,26.571,25.216,271.291,2.419,ЗлЩАбв
1538.875,8.45,74.21,-54.023,24.996,23.772,278.417,2.401,ЗлЩАбв
1539.0,8.455,77.702,-53.577,20.155,19.449,281.562,2.365,ЗлЩАбв
1539.125,8.466,82.346,-53.447,16.547,16.126,281.209,2.349,ЗлЩАбв
1539.25,8.498,90.412,-53.263,12.941,12.396,281.795,2.342,ЗлЩАбв
1539.375,8.52,95.326,-52.515,11.581,11.044,282.557,2.35,ЗлЩАбв
1539.5,8.538,99.061,-52.131,9.782,9.452,277.033,2.373,ЗлЩАбв
1539.625,8.555,99.321,-51.77,9.963,9.5,274.246,2.389,ЗлЩАбв
1539.75,8.597,95.438,-51.26,11.328,10.381,274.705,2.396,ЗлЩАбв
1539.875,8.635,92.269,-51.055,11.892,10.678,277.42,2.394,ЗлЩАбв
1540.0,8.721,93.71,-50.682,9.973,9.091,282.108,2.398,ЗлЩАбв
1540.125,8.901,97.314,-50.192,8.223,7.734,285.989,2.405,ЗлЩАбв
1540.25,9.272,106.15,-48.02,6.362,6.09,292.634,2.424,ЗлЩАбв
1540.375,9.478,112.396,-46.75,5.768,5.538,293.145,2.441,ЗлЩАбв
1540.5,9.647,116.966,-45.721,5.609,5.317,293.965,2.474,Фрбв
1540.625,9.656,118.132,-45.206,5.705,5.297,294.652,2.492,Фрбв
